Datetime,Open,High,Low,Close,Volume
4/24/2024 14:00,3247.7,3256.09,3245.8,3245.81,3089.6672
4/24/2024 14:15,3245.8,3249.33,3214.13,3224.86,11336.0118
4/24/2024 14:30,3224.86,3225,3186.99,3196.99,22296.9909
4/24/2024 14:45,3197,3215.74,3190.62,3214.09,12554.269
4/24/2024 15:00,3214.09,3214.1,3201.01,3206.59,5535.0569
4/24/2024 15:15,3206.6,3209.83,3191.6,3191.89,9268.3005
4/24/2024 15:30,3191.89,3199.46,3167.23,3172.18,12899.77
4/24/2024 15:45,3172.18,3181.24,3168.42,3175.8,6939.8568
4/24/2024 16:00,3175.8,3192.12,3172.1,3183.69,7622.0857
4/24/2024 16:15,3183.7,3187.4,3158.64,3161.99,8879.4311
4/24/2024 16:30,3162,3182.2,3158.02,3176.26,6808.7715
4/24/2024 16:45,3176.26,3178.14,3168,3173.64,3215.9762
4/24/2024 17:00,3173.64,3184.53,3173.2,3183.01,3609.3421
4/24/2024 17:15,3183.01,3186.4,3180,3185.69,2554.2566
4/24/2024 17:30,3185.7,3193.83,3185.36,3185.8,4061.979
4/24/2024 17:45,3185.79,3187,3177.34,3180.2,1822.431
4/24/2024 18:00,3180.21,3181.19,3163.92,3169.33,2674.8525
4/24/2024 18:15,3169.34,3171.37,3164,3164.47,2418.2711
4/24/2024 18:30,3164.47,3171.09,3162.1,3163.26,2078.091
4/24/2024 18:45,3163.25,3163.6,3123.87,3129.76,15865.9785
4/24/2024 19:00,3129.75,3140.6,3104.9,3137.19,12291.8252
4/24/2024 19:15,3137.19,3148.39,3135.41,3144.86,5387.3862
4/24/2024 19:30,3144.87,3150.25,3139.68,3141.19,2699.7239
4/24/2024 19:45,3141.19,3147.14,3132.8,3134.67,2705.6389
4/24/2024 20:00,3134.67,3142.55,3127.1,3129,6501.7807
4/24/2024 20:15,3129.01,3133.69,3117.36,3129.59,5473.6003
4/24/2024 20:30,3129.59,3138.65,3128.87,3138.65,4056.7749
4/24/2024 20:45,3138.64,3138.98,3126.5,3133.25,2122.2915
4/24/2024 21:00,3133.24,3138.14,3127.45,3130.44,1776.5892
4/24/2024 21:15,3130.44,3144.36,3130.26,3141.85,3753.1942
4/24/2024 21:30,3141.85,3150.64,3141.85,3148.01,2014.9714
4/24/2024 21:45,3148.01,3150.8,3145.85,3149.79,1473.0559
4/24/2024 22:00,3149.8,3152.59,3145.22,3147.26,2143.2253
4/24/2024 22:15,3147.26,3147.59,3139.52,3144.39,1977.2828
4/24/2024 22:30,3144.39,3144.99,3138.55,3142,1090.586
4/24/2024 22:45,3142,3142,3121.78,3132.2,4786.2385
4/24/2024 23:00,3132.21,3132.21,3112.05,3127.8,5951.7899
4/24/2024 23:15,3127.8,3137.13,3121.15,3125.49,3099.0499
4/24/2024 23:30,3125.5,3139.16,3123.95,3138.51,1789.0186
4/24/2024 23:45,3138.51,3142.92,3135.27,3140.8,1901.0719
4/25/2024 0:00,3140.79,3148.4,3136.52,3147.99,3061.3182
4/25/2024 0:15,3147.99,3153.12,3143.7,3150.66,4151.5954
4/25/2024 0:30,3150.66,3160.55,3150.46,3159.39,4148.5332
4/25/2024 0:45,3159.39,3161.57,3152.6,3156.81,2326.6712
4/25/2024 1:00,3156.8,3168.67,3156.5,3160.58,3523.5185
4/25/2024 1:15,3160.59,3170.44,3157.17,3169.99,4213.2678
4/25/2024 1:30,3169.99,3171.2,3158.26,3162.86,2571.2061
4/25/2024 1:45,3162.85,3164,3142.66,3143.1,3167.6059
4/25/2024 2:00,3143.1,3153.86,3126.6,3153.65,6871.2982
4/25/2024 2:15,3153.65,3164.28,3150.75,3164.27,3714.869
4/25/2024 2:30,3164.27,3164.28,3152.35,3154.87,2702.0337
4/25/2024 2:45,3154.86,3157.19,3150,3154.23,1739.8876
4/25/2024 3:00,3154.22,3160.99,3141.42,3143.39,3293.5507
4/25/2024 3:15,3143.4,3152.3,3142.12,3149.22,3469.0332
4/25/2024 3:30,3149.23,3156,3145.85,3152.98,1681.0921
4/25/2024 3:45,3152.99,3155.82,3146.05,3147.41,1588.8276
4/25/2024 4:00,3147.41,3150.25,3126.17,3130.99,5103.0167
4/25/2024 4:15,3130.99,3143.19,3127.61,3140.39,2916.9229
4/25/2024 4:30,3140.38,3154.76,3140.05,3150.6,2260.2856
4/25/2024 4:45,3150.61,3157,3149.6,3156.67,2259.0797
4/25/2024 5:00,3156.67,3157.37,3145.57,3149.99,1939.8104
4/25/2024 5:15,3150,3152.88,3143.17,3148.69,1958.0714
4/25/2024 5:30,3148.7,3162.4,3148.2,3162.4,1457.8679
4/25/2024 5:45,3162.4,3165,3158.05,3158.13,1668.5256
4/25/2024 6:00,3158.14,3166.77,3156.5,3163.66,1410.0324
4/25/2024 6:15,3163.66,3164.39,3160.65,3163,1298.7661
4/25/2024 6:30,3163,3167.35,3154.51,3155.16,1769.6514
4/25/2024 6:45,3155.17,3160.5,3155.11,3157.83,1035.5943
4/25/2024 7:00,3157.83,3159.78,3152.29,3157,3340.333
4/25/2024 7:15,3157.01,3160.06,3147.39,3148.17,1764.8976
4/25/2024 7:30,3148.18,3151,3130.92,3136.2,3552.8442
4/25/2024 7:45,3136.2,3143.4,3129.8,3136.39,2402.4105
4/25/2024 8:00,3136.39,3143.25,3132.58,3141.72,2332.2202
4/25/2024 8:15,3141.71,3149.4,3133.9,3135.78,2477.9409
4/25/2024 8:30,3135.78,3141.91,3123.33,3130.6,4014.2013
4/25/2024 8:45,3130.59,3138.83,3124.38,3138.83,2402.1424
4/25/2024 9:00,3138.83,3152.99,3135.06,3147.76,4120.9161
4/25/2024 9:15,3147.77,3148.35,3137.32,3139.46,1531.6751
4/25/2024 9:30,3139.45,3143.3,3133.53,3137.4,1659.3269
4/25/2024 9:45,3137.4,3137.76,3130.37,3136.14,1908.4273
4/25/2024 10:00,3136.15,3136.15,3092.65,3106.19,15500.9549
4/25/2024 10:15,3106.2,3109.4,3076.94,3081.4,14674.6447
4/25/2024 10:30,3081.39,3091.35,3072.2,3088.99,6137.4653
