Datetime,Open,High,Low,Close,Volume
12/28/2024 19:00,94837.31,95099.81,94837.3,95020.01,146.55045
12/28/2024 19:30,95020,95138.05,94980.01,95027.76,118.90947
12/28/2024 20:00,95027.75,95073.28,94878.26,94882.68,110.89896
12/28/2024 20:30,94882.67,95151.13,94878.26,95083.05,82.41521
12/28/2024 21:00,95083.05,95085.76,94968.86,95029.87,123.15286
12/28/2024 21:30,95029.87,95223.72,94985.34,95171.67,85.73973
12/28/2024 22:00,95171.67,95461.74,95047.11,95246.51,217.4449
12/28/2024 22:30,95246.51,95733.99,95058.21,95326.4,339.01929
12/28/2024 23:00,95326.4,95408.9,95112.43,95325.91,206.03506
12/28/2024 23:30,95325.9,95408,95164,95300,132.67679
12/29/2024 0:00,95300,95340,95140.09,95140.09,155.32858
12/29/2024 0:30,95140.1,95229.07,95042.6,95148.49,128.45213
12/29/2024 1:00,95148.49,95210.22,94880,95008.49,132.46326
12/29/2024 1:30,95008.5,95032,94808,94857.65,183.91004
12/29/2024 2:00,94857.66,95171.42,94851.25,95119.95,108.51264
12/29/2024 2:30,95119.95,95211.88,95063.7,95154.5,128.67025
12/29/2024 3:00,95154.5,95162.71,94978.33,95124.01,102.00581
12/29/2024 3:30,95124.02,95221.69,95080,95172.4,113.76893
12/29/2024 4:00,95172.41,95283.99,95116,95145.82,116.30645
12/29/2024 4:30,95145.82,95180.45,95063.4,95126.39,95.52555
12/29/2024 5:00,95126.39,95199.97,95071.21,95168.09,66.1581
12/29/2024 5:30,95168.1,95168.1,95071.21,95118.89,69.75091
12/29/2024 6:00,95118.89,95165.18,94971.44,95165.17,124.62429
12/29/2024 6:30,95165.18,95212,95100,95181.7,146.35247
12/29/2024 7:00,95181.7,95271.56,95098.98,95118.87,149.39642
12/29/2024 7:30,95118.88,95272.05,95076.68,95272.04,107.81667
12/29/2024 8:00,95272.05,95315.5,95103.09,95131.66,107.64562
12/29/2024 8:30,95131.65,95156.86,95078.5,95123.33,76.94059
12/29/2024 9:00,95123.33,95183.45,95048.3,95183.45,76.29451
12/29/2024 9:30,95183.44,95211.41,95099.27,95190.49,98.78961
12/29/2024 10:00,95190.5,95275.77,95110,95110,124.68113
12/29/2024 10:30,95110.01,95278.85,95102.76,95167.83,159.39293
12/29/2024 11:00,95167.83,95179.99,95066.23,95129.88,71.50559
12/29/2024 11:30,95129.87,95183.61,95010,95032.57,73.2529
12/29/2024 12:00,95032.58,95130.24,95000,95000,105.59798
12/29/2024 12:30,95000.01,95012.86,94900.82,94907.89,158.4571
12/29/2024 13:00,94907.88,95015.18,94842.7,94876.5,265.49622
12/29/2024 13:30,94876.51,94966.31,94800,94928.2,218.56821
12/29/2024 14:00,94928.2,95231.58,94520.23,94657.26,641.93875
12/29/2024 14:30,94657.26,94820,94010,94623.67,932.5671
12/29/2024 15:00,94623.68,94692.36,94404.9,94650.31,294.9863
12/29/2024 15:30,94650.32,94794.79,94511.11,94511.12,263.60254
12/29/2024 16:00,94511.11,94578.89,93900.01,93980.01,1034.15181
12/29/2024 16:30,93980,94039.93,93600,93900.01,539.71408
12/29/2024 17:00,93900.01,94117.5,93800.37,93865.07,375.76851
12/29/2024 17:30,93865.08,94050,93830,93945.01,235.38772
12/29/2024 18:00,93945,93945.01,93693.85,93768.45,299.6977
12/29/2024 18:30,93768.46,93927.71,93600,93652,564.05807
12/29/2024 19:00,93652,93880,93616.67,93726.3,225.41878
12/29/2024 19:30,93726.31,93795.49,93367.52,93612.89,766.28354
12/29/2024 20:00,93612.89,93665.98,93392.01,93498.71,308.17854
12/29/2024 20:30,93498.71,93880,93345,93858.55,413.66799
12/29/2024 21:00,93858.55,93949.52,93600,93872.26,376.86521
12/29/2024 21:30,93872.26,93944.94,93121,93352.65,657.19931
12/29/2024 22:00,93352.65,93507.99,93087.97,93310.01,615.30639
12/29/2024 22:30,93310,93770.41,93088.04,93135.32,528.35102
12/29/2024 23:00,93135.32,93520,93009.52,93500.55,630.55187
12/29/2024 23:30,93500.55,93871.02,93488.83,93738.2,406.64566
12/30/2024 0:00,93738.19,93908.24,93510,93671.68,375.27474
12/30/2024 0:30,93671.69,93722.99,93500,93583.96,200.49524
12/30/2024 1:00,93583.96,93916.62,93368.93,93861.89,450.3061
12/30/2024 1:30,93861.89,94274.29,93438.99,93948.42,702.16599
12/30/2024 2:00,93948.41,93973.61,93436.17,93532,429.3995
12/30/2024 2:30,93532,93936.24,93413.72,93906.41,338.05245
12/30/2024 3:00,93906.41,94080,93780,93890.62,250.34362
12/30/2024 3:30,93890.62,93919.9,93639.87,93722.71,152.5926
12/30/2024 4:00,93722.72,93979.45,93434.82,93555.98,302.216
12/30/2024 4:30,93555.98,93673.86,93264.14,93280.26,261.57009
12/30/2024 5:00,93280.27,93527.57,93240.03,93249.95,221.90653
12/30/2024 5:30,93249.95,93581.53,93246.96,93581.53,250.54873
12/30/2024 6:00,93581.53,94060.35,93517.38,93886.19,359.11006
12/30/2024 6:30,93886.19,93949.75,93733.69,93901.29,273.72611
12/30/2024 7:00,93901.29,93947.99,93500.01,93546.71,202.79512
12/30/2024 7:30,93546.71,93764,93319.99,93731.65,568.10977
12/30/2024 8:00,93731.66,93917.77,93723.29,93835.7,221.44363
12/30/2024 8:30,93835.71,93967.21,93725.15,93851.11,151.76957
12/30/2024 9:00,93851.1,93950.27,93686.68,93902.45,214.23048
12/30/2024 9:30,93902.45,94023.84,93857.84,93892.35,245.27123
12/30/2024 10:00,93892.35,94068.56,93864,93919.99,162.35945
12/30/2024 10:30,93920,93920.01,93730.95,93793.27,141.68482
12/30/2024 11:00,93793.27,93938.07,93469.56,93880.98,347.51774
12/30/2024 11:30,93880.98,93953.09,93832.04,93923.14,199.62577
12/30/2024 12:00,93923.14,94277.23,93889.69,94121.31,292.61905
12/30/2024 12:30,94121.31,94178.67,93722.06,93750.69,353.93254
12/30/2024 13:00,93750.68,93820.9,93215,93293.48,896.67312
12/30/2024 13:30,93293.47,93396.1,92613,92680.52,1386.79023
12/30/2024 14:00,92680.52,93100,92586.01,93099.98,720.94713
12/30/2024 14:30,93099.99,93120,91820.46,91883.99,2416.06102
12/30/2024 15:00,91884,92256,91530.45,91688.66,1696.79715
12/30/2024 15:30,91688.66,92473.32,91638.63,92130.21,1532.14226
12/30/2024 16:00,92130.21,92227.17,91800,91994.35,663.28167
12/30/2024 16:30,91994.13,92179.87,91883.32,92120.6,521.76055
12/30/2024 17:00,92120.6,92576.91,91980.53,92538.03,533.08789
12/30/2024 17:30,92538.03,94200,92475.23,93832.83,1554.29849
12/30/2024 18:00,93832.82,94684.09,93570,94347.99,1302.8755
12/30/2024 18:30,94347.99,94675.51,94222,94583.99,659.86732
12/30/2024 19:00,94583.98,94622.75,93939.29,94143.62,603.11074
12/30/2024 19:30,94143.62,94441.8,94143.62,94417.04,292.69801
12/30/2024 20:00,94417.04,95024.5,94409,94632.88,706.5242
12/30/2024 20:30,94632.88,94712.16,94296.75,94338.8,439.51637
12/30/2024 21:00,94338.8,94376.3,93828.6,93928.98,400.46097
12/30/2024 21:30,93928.98,93928.98,91901.57,92076,1874.33752
12/30/2024 22:00,92076,92774.65,91948,92597.02,792.75236
12/30/2024 22:30,92597.02,93027.69,92597.01,92784.75,377.86723
12/30/2024 23:00,92784.76,92786.15,92389.28,92684.26,274.80487
12/30/2024 23:30,92684.26,92893.4,92592.85,92792.05,303.70097
12/31/2024 0:00,92792.05,92907.03,92505.01,92564.29,261.11111
12/31/2024 0:30,92564.29,92868.22,92375.15,92450,322.9366
12/31/2024 1:00,92450,92575.76,92065,92145.75,1016.21576
12/31/2024 1:30,92145.74,92543.74,92033.73,92435.57,226.90631
12/31/2024 2:00,92435.73,92610.54,92303.21,92596.73,176.76245
12/31/2024 2:30,92596.73,92702.43,92474.37,92476.35,236.81888
12/31/2024 3:00,92476.35,92654.74,92250,92555.28,272.75453
12/31/2024 3:30,92555.29,92631.97,92355.4,92509.59,159.76098
12/31/2024 4:00,92509.6,92832.29,92500.17,92608.56,245.4388
12/31/2024 4:30,92608.56,92733.31,92344.07,92448,263.43509
12/31/2024 5:00,92448,92711,92357.71,92601.14,181.98657
12/31/2024 5:30,92601.14,92750,92548,92596.08,148.98371
12/31/2024 6:00,92596.08,93040.1,92568.5,92813.02,388.22985
12/31/2024 6:30,92813.01,92839.94,92611.82,92816,197.46328
12/31/2024 7:00,92816,92910.01,92770,92856.66,223.73354
12/31/2024 7:30,92856.66,92910.03,92782.56,92860.75,261.50211
12/31/2024 8:00,92860.75,94196,92842.88,94097.36,713.86384
12/31/2024 8:30,94097.36,94741.68,93766.39,93933.38,1064.55031
12/31/2024 9:00,93933.38,94151.52,93831.24,93968,441.0286
12/31/2024 9:30,93968.47,94119.04,93889.38,94023.88,253.59296
12/31/2024 10:00,94023.88,94090.82,93664.06,94022,441.32498
12/31/2024 10:30,94022,94271.29,93952.18,94113.69,273.84448
12/31/2024 11:00,94113.69,94270.44,93992.6,94065.6,321.87367
12/31/2024 11:30,94065.6,94285.12,93984,94232.68,218.34927
12/31/2024 12:00,94232.68,94818.49,94232.67,94802.96,754.07895
12/31/2024 12:30,94802.95,94958.85,94504.21,94539.85,498.1011
12/31/2024 13:00,94539.86,96054.79,94524.43,95744,946.44188
12/31/2024 13:30,95744,95973.95,95436,95587.12,857.05999
12/31/2024 14:00,95587.12,95926.44,95484.69,95848.3,558.20426
12/31/2024 14:30,95848.3,96250,95372.35,95679.17,946.13291
12/31/2024 15:00,95679.17,95823.29,94909.12,95575.76,886.47806
12/31/2024 15:30,95575.76,95982.62,95327.77,95412,475.89548
12/31/2024 16:00,95412,95590.52,94930.47,94957.28,449.49554
12/31/2024 16:30,94957.28,94990.56,94606.4,94868.42,592.98943
12/31/2024 17:00,94868.41,95047.71,94500,94538.08,291.55651
12/31/2024 17:30,94538.08,94563.2,93189.59,94120.94,1040.84722
12/31/2024 18:00,94120.92,94416.72,93779.8,93979.48,575.08934
12/31/2024 18:30,93979.49,94200,93818.18,93875.68,241.72083
12/31/2024 19:00,93875.69,94290.91,93857.29,93930.14,294.2629
12/31/2024 19:30,93930.14,94166.89,93712.45,94166.88,168.53052
12/31/2024 20:00,94166.88,94222.5,93876.74,94091.4,201.03936
12/31/2024 20:30,94091.39,94102.63,93450.17,93564.04,532.00211
12/31/2024 21:00,93564.01,93773.77,93504.67,93609.85,215.33654
12/31/2024 21:30,93609.84,93964.15,93599.98,93899.68,122.19061
12/31/2024 22:00,93899.67,93899.67,93569.7,93722.23,144.54837
12/31/2024 22:30,93722.23,93833.46,93375.58,93488.84,170.98435
12/31/2024 23:00,93488.83,93756,93375.38,93731.05,175.87593
12/31/2024 23:30,93731.06,93734.91,93456,93576,160.70402
1/1/2025 0:00,93576,93898.05,93489.03,93761.9,271.27422
1/1/2025 0:30,93761.9,94509.42,93761.89,94401.14,484.71588
1/1/2025 1:00,94401.13,94408.72,93819.6,93825.86,387.2325
1/1/2025 1:30,93825.86,93989.37,93578.77,93607.74,199.30206
1/1/2025 2:00,93607.74,93805.16,93594.56,93742.52,152.93592
1/1/2025 2:30,93742.51,94105.12,93742.51,94098.91,123.84453
1/1/2025 3:00,94098.9,94098.91,93766.23,93830.89,112.48847
1/1/2025 3:30,93830.9,93891.15,93728.22,93838.04,108.50455
1/1/2025 4:00,93838.04,93838.04,93679.07,93738.09,141.00467
1/1/2025 4:30,93738.09,93738.1,93500,93553.91,138.46442
1/1/2025 5:00,93553.91,93933.33,93547.4,93891.74,141.23578
1/1/2025 5:30,93891.74,93937.19,93792.01,93792.02,67.94362
1/1/2025 6:00,93792.02,93792.02,93603.21,93654.5,94.66068
1/1/2025 6:30,93654.5,93757.58,93568.38,93757.58,177.61778
1/1/2025 7:00,93757.57,93786.04,93664.08,93786.03,72.64035
1/1/2025 7:30,93786.03,93800,93664.09,93684.1,125.29423
1/1/2025 8:00,93684.11,93756.02,93304,93416.41,317.3764
1/1/2025 8:30,93416.41,93547.83,93320,93428.46,164.33533
1/1/2025 9:00,93428.47,93486.29,92888,93141.91,431.78652
1/1/2025 9:30,93141.91,93446.48,93001,93413.06,366.71121
1/1/2025 10:00,93413.07,93536.75,93357.67,93410.25,138.8758
1/1/2025 10:30,93410.25,93509.74,93284,93326.23,126.67612
1/1/2025 11:00,93326.24,93485.88,93200,93485.88,159.94019
1/1/2025 11:30,93485.88,93705.08,93402,93444.64,161.78206
1/1/2025 12:00,93444.65,93972,93407.07,93888.31,334.71719
1/1/2025 12:30,93888.3,93909.1,93700.73,93820.76,164.63894
1/1/2025 13:00,93820.75,93900,93600.28,93729.3,162.40121
1/1/2025 13:30,93729.3,94058.79,93724,94031.76,177.96266
1/1/2025 14:00,94031.77,94450.85,93883.66,93919.99,406.18562
1/1/2025 14:30,93919.99,94225.58,93671.48,94175.89,345.72135
1/1/2025 15:00,94175.89,94265.75,93900,94160.5,221.49823
1/1/2025 15:30,94160.5,94500,94089.16,94432.94,264.58572
1/1/2025 16:00,94432.94,94492,94096.01,94149.98,324.97033
1/1/2025 16:30,94149.99,94188.77,93922,94090.49,255.30351
1/1/2025 17:00,94090.5,94131.66,93760.93,93973.11,183.80447
1/1/2025 17:30,93973.12,94189.16,93897.75,94143.85,120.06348
1/1/2025 18:00,94143.84,94240.44,93936.44,94208.43,98.05808
1/1/2025 18:30,94208.43,94380.44,94191.73,94340.06,193.73023
1/1/2025 19:00,94340.06,94398.74,94168.01,94261.99,147.69316
1/1/2025 19:30,94261.99,94823.75,94148.34,94627.07,397.43056
1/1/2025 20:00,94627.08,94836,94579.83,94711.84,221.39956
1/1/2025 20:30,94711.84,94852.7,94644.15,94786.23,203.02512
1/1/2025 21:00,94786.23,95151.15,94687.87,94955.98,391.22645
1/1/2025 21:30,94955.99,95000,94734.57,94978.48,245.58511
1/1/2025 22:00,94978.48,94997.32,94685.81,94735.5,216.26985
1/1/2025 22:30,94735.49,94970.34,94735.49,94802.98,193.50417
1/1/2025 23:00,94802.99,94952.29,94600,94637.69,243.52171
1/1/2025 23:30,94637.69,94757.29,94542,94591.79,193.38613
1/2/2025 0:00,94591.78,95200,94392,94928.71,499.57699
1/2/2025 0:30,94928.71,95381.7,94724,95128.59,682.18874
1/2/2025 1:00,95128.59,95516,95020,95081.09,749.11483
1/2/2025 1:30,95081.08,95081.09,94699.69,94862.72,394.25134
1/2/2025 2:00,94862.73,95136.37,94803.03,95026.52,237.45587
1/2/2025 2:30,95026.51,95234.37,94829,95234.36,218.19413
1/2/2025 3:00,95234.37,95299.24,94960.36,95075.77,178.83169
1/2/2025 3:30,95075.77,95093.83,94913.75,95010.33,111.45417
1/2/2025 4:00,95010.34,95273.45,94984.84,95173.88,234.24722
1/2/2025 4:30,95173.87,96000,95173.87,95708.07,691.37197
1/2/2025 5:00,95708.07,95800,95395.21,95760.99,514.15945
1/2/2025 5:30,95760.98,95775.37,95508.11,95596.48,187.95776
1/2/2025 6:00,95596.48,95697.01,95380.04,95460,191.52706
1/2/2025 6:30,95460,95594.15,95384.57,95574.99,325.94066
1/2/2025 7:00,95575,95836,95505.35,95773.3,210.2624
1/2/2025 7:30,95773.3,95880,95692.46,95822,242.36533
1/2/2025 8:00,95822.01,96050.03,95650.78,95721.42,415.70016
1/2/2025 8:30,95721.43,96211.54,95640.05,96150,429.06147
1/2/2025 9:00,96150,96435.67,96036.86,96393.5,466.48033
1/2/2025 9:30,96393.51,96799.86,96287.87,96755.51,509.54495
1/2/2025 10:00,96755.51,96808.37,96563.77,96697.95,541.37536
1/2/2025 10:30,96697.95,96764.02,96538.77,96708,285.3715
1/2/2025 11:00,96708,96876.38,96469.46,96556.16,364.31216
1/2/2025 11:30,96556.16,96789.47,96550.69,96732.99,169.35158
1/2/2025 12:00,96733,96895,96609.42,96754.72,360.02599
1/2/2025 12:30,96754.72,96865.05,96611,96850.01,317.27911
1/2/2025 13:00,96850.01,96988.05,96630,96763.6,514.14349
1/2/2025 13:30,96763.61,96794.97,96436,96458.17,389.13098
1/2/2025 14:00,96458.17,96491.15,95924.6,96474.83,755.54623
1/2/2025 14:30,96474.83,97440.91,96267.45,97256.49,2251.55833
1/2/2025 15:00,97256.48,97323.16,96313,96666.85,1061.20662
1/2/2025 15:30,96666.85,96744.82,96164.78,96455.01,945.84038
1/2/2025 16:00,96455.01,97387.15,96040.04,97387.15,918.03444
1/2/2025 16:30,97387.14,97650,97152.89,97229.74,806.99546
1/2/2025 17:00,97229.75,97591.84,97033.95,97084.41,484.47787
1/2/2025 17:30,97084.41,97099.46,96325.44,96757.57,788.27988
1/2/2025 18:00,96757.57,97113.44,96400,96903,479.15018
1/2/2025 18:30,96902.99,97350,96634.61,97319.74,360.75442
1/2/2025 19:00,97319.74,97777,97212.81,97600,405.85314
1/2/2025 19:30,97600,97600,97200,97317.74,308.55651
1/2/2025 20:00,97317.74,97839.5,97317.74,97600,341.7144
1/2/2025 20:30,97600.01,97728.93,97300,97306.46,377.1324
1/2/2025 21:00,97306.46,97355.77,97060.52,97124.48,216.47964
1/2/2025 21:30,97124.48,97265.28,97040.16,97212.68,177.66763
1/2/2025 22:00,97212.69,97212.69,96666.66,96882.8,272.84023
1/2/2025 22:30,96882.8,97042.26,96841.69,96911.04,145.94069
1/2/2025 23:00,96911.04,97022.76,96758.17,96973.53,278.22109
1/2/2025 23:30,96973.52,97077.78,96847.16,96984.79,163.56325
1/3/2025 0:00,96984.79,97080.96,96796.56,97025.92,188.41298
1/3/2025 0:30,97025.92,97068.14,96799.96,96825.82,126.59675
1/3/2025 1:00,96825.83,96907.13,96650,96907.12,188.29666
1/3/2025 1:30,96907.13,97000,96682.69,96985.47,154.06248
1/3/2025 2:00,96985.47,97342.44,96856.98,97259,221.42404
1/3/2025 2:30,97258.99,97262.19,96952.66,96966.85,167.21604
1/3/2025 3:00,96966.85,97084.25,96833.99,96941.88,158.04488
1/3/2025 3:30,96941.87,97090.91,96876.8,97062.3,97.70432
1/3/2025 4:00,97062.3,97066.18,96878.52,96920.26,122.48991
1/3/2025 4:30,96920.27,96962.56,96766.51,96813.41,143.03222
1/3/2025 5:00,96813.49,96860.48,96590.28,96678.76,189.01206
1/3/2025 5:30,96678.76,96813.77,96639.7,96765.34,127.45125
1/3/2025 6:00,96765.35,96918.56,96619.98,96668,197.25757
1/3/2025 6:30,96667.55,96739.67,96512,96539.49,185.14506
1/3/2025 7:00,96539.49,96645.83,96411.54,96452.07,219.93922
1/3/2025 7:30,96452.06,96472.94,96280.65,96304,326.93007
1/3/2025 8:00,96304,96529.84,96304,96341.01,229.13033
1/3/2025 8:30,96341.01,96341.02,96100.01,96129.97,314.26088
1/3/2025 9:00,96129.97,96570.62,96107.84,96491.86,336.47425
1/3/2025 9:30,96491.87,96702.48,96450,96554.32,191.5206
1/3/2025 10:00,96554.32,96561.36,96402.82,96537,198.78626
1/3/2025 10:30,96537,96640.01,96454.36,96488.53,156.59043
1/3/2025 11:00,96488.53,96816.11,96482.51,96750,223.87521
1/3/2025 11:30,96750,96830,96661.68,96757.58,224.53987
1/3/2025 12:00,96757.57,96901.06,96717.36,96893.04,227.27631
1/3/2025 12:30,96893.03,96921.36,96666.66,96666.66,160.30609
1/3/2025 13:00,96666.66,96839.71,96482.52,96538.96,337.05348
1/3/2025 13:30,96538.95,96716.92,96472.43,96504.79,293.75025
1/3/2025 14:00,96504.8,97131,96504.79,97084.6,370.38839
1/3/2025 14:30,97084.6,97342.44,96624.5,97016.01,1020.20235
1/3/2025 15:00,97016,97450,96759.12,97263.78,833.48377
1/3/2025 15:30,97263.79,97660,97138.14,97521.35,754.11782
1/3/2025 16:00,97521.36,98444.42,97406.54,98066,1197.51627
1/3/2025 16:30,98066,98368.85,97720.31,97868.2,702.39871
1/3/2025 17:00,97868.21,98263.13,97837.63,98164.02,467.63787
1/3/2025 17:30,98164.02,98299.76,97944.44,98026,332.07357
1/3/2025 18:00,98025.99,98481.74,98000,98481.73,345.50984
1/3/2025 18:30,98481.73,98697.86,98290.75,98527.98,468.1334
1/3/2025 19:00,98527.97,98976.91,98491.53,98697.85,763.35955
1/3/2025 19:30,98697.85,98838.18,98554.3,98592.01,307.06756
1/3/2025 20:00,98592.02,98748,98300,98618.09,426.34055
1/3/2025 20:30,98618.08,98629.05,98311.51,98311.52,419.82916
1/3/2025 21:00,98311.51,98369.56,98196.96,98274.48,341.03029
1/3/2025 21:30,98274.47,98419.14,98209.95,98272.7,166.35008
1/3/2025 22:00,98272.7,98512.94,98272.7,98460.37,174.29159
1/3/2025 22:30,98460.38,98485.83,98250,98296.37,143.25685
1/3/2025 23:00,98296.37,98382.19,98101,98101.01,171.16678
1/3/2025 23:30,98101.01,98184.6,98067.99,98174.18,143.09549
1/4/2025 0:00,98174.17,98288,98016.69,98094.02,256.92558
1/4/2025 0:30,98094.02,98094.02,97887.2,97950.01,208.21763
1/4/2025 1:00,97950.01,98005.69,97800,97960.15,175.38433
1/4/2025 1:30,97960.15,98095.06,97909.09,98040,116.71426
1/4/2025 2:00,98040,98042.02,97848.48,97900.67,173.84382
1/4/2025 2:30,97900.67,98314.15,97874.64,98304.51,195.05776
1/4/2025 3:00,98304.51,98304.51,98052.97,98086.8,139.14915
1/4/2025 3:30,98086.8,98269.39,98078.48,98200,135.53935
1/4/2025 4:00,98200.01,98200.01,97900,97948.87,156.41186
1/4/2025 4:30,97948.87,98012.91,97862.87,98001,148.08771
1/4/2025 5:00,98001,98164.75,97988.76,98143.44,108.86877
1/4/2025 5:30,98143.45,98196.51,98063.34,98126.21,141.1091
1/4/2025 6:00,98126.21,98140.98,98047.79,98073.02,108.27212
1/4/2025 6:30,98073.03,98209.7,98039.91,98127.54,103.65126
1/4/2025 7:00,98127.53,98350.04,98095.17,98193.71,288.71588
1/4/2025 7:30,98193.71,98323.28,98169.92,98271.88,165.74553
1/4/2025 8:00,98271.87,98306.22,98112.55,98185.85,137.61829
1/4/2025 8:30,98185.85,98270.07,97905.26,97906.07,166.05749
1/4/2025 9:00,97906.08,97980,97713.11,97873.39,261.61372
1/4/2025 9:30,97873.39,97899.07,97532.58,97690.37,410.17778
1/4/2025 10:00,97690.37,97762.33,97600,97736.17,194.34169
1/4/2025 10:30,97736.17,97859.6,97736.16,97789.32,136.34391
1/4/2025 11:00,97789.32,97789.32,97711.54,97758.89,139.23648
1/4/2025 11:30,97758.89,97923.07,97758.88,97889.39,139.8747
1/4/2025 12:00,97889.4,98016.97,97800,97921.89,186.52785
1/4/2025 12:30,97921.9,97993.49,97801.49,97888.12,150.26907
1/4/2025 13:00,97888.12,97967.35,97770.74,97849.51,185.73781
1/4/2025 13:30,97849.51,98068.46,97750,97973.05,277.46273
1/4/2025 14:00,97973.05,98013.32,97828.38,98000,172.8449
1/4/2025 14:30,98000.01,98080.15,97940.64,98035.04,156.5967
1/4/2025 15:00,98035.05,98152.02,97625.6,97832.06,262.40947
1/4/2025 15:30,97832.07,97832.07,97514.79,97657.94,475.37478
1/4/2025 16:00,97657.95,97874.68,97623.99,97703.12,205.33172
1/4/2025 16:30,97703.11,97729.14,97549.99,97704.6,369.78729
1/4/2025 17:00,97704.6,97826.81,97687.77,97780.29,105.5756
1/4/2025 17:30,97780.28,98049.99,97752.02,98016.26,145.87145
1/4/2025 18:00,98016.26,98139.13,97962.67,98057.28,142.22652
1/4/2025 18:30,98057.27,98098.39,97909.85,97961.56,94.99145
1/4/2025 19:00,97961.56,98350,97931.23,98167.17,215.07358
1/4/2025 19:30,98167.17,98264.24,98093.66,98166.26,115.4081
1/4/2025 20:00,98166.26,98490,98166.25,98456.37,183.24185
1/4/2025 20:30,98456.37,98671.02,98400,98599.02,258.45288
1/4/2025 21:00,98599.02,98778.43,98502.77,98532.81,360.71599
1/4/2025 21:30,98532.81,98532.82,98344,98362.43,175.65991
1/4/2025 22:00,98362.43,98406.27,98266.33,98268,143.37617
1/4/2025 22:30,98268.01,98484.85,98265.91,98417.25,146.3313
1/4/2025 23:00,98417.25,98419.14,98143.2,98240,144.71746
1/4/2025 23:30,98240,98311.24,98208,98220.5,109.11376
1/5/2025 0:00,98220.51,98391.59,98154.18,98272.31,165.26249
1/5/2025 0:30,98272.31,98343.9,98200.36,98213.43,89.17103
1/5/2025 1:00,98213.44,98322.35,98151.51,98213.61,99.19419
1/5/2025 1:30,98213.61,98213.62,98050,98123.53,138.16828
1/5/2025 2:00,98123.53,98212.13,98123.52,98181.82,102.92484
1/5/2025 2:30,98181.81,98227.49,98105.41,98227.48,84.61195
1/5/2025 3:00,98227.49,98227.49,98115.3,98152.01,62.38217
1/5/2025 3:30,98152.01,98187.97,98069,98187.96,88.85558
1/5/2025 4:00,98187.97,98522.76,98187.96,98487.16,178.31655
1/5/2025 4:30,98487.17,98487.17,98348.15,98357.46,60.34022
1/5/2025 5:00,98357.46,98425.97,98264.78,98425.96,97.80036
1/5/2025 5:30,98425.96,98500,98305.03,98358.98,114.84962
1/5/2025 6:00,98358.98,98393.94,98304.82,98370.35,62.43212
1/5/2025 6:30,98370.34,98500,98339.57,98451.47,87.17918
1/5/2025 7:00,98451.48,98464.84,98339.97,98339.97,71.85578
1/5/2025 7:30,98339.98,98355.83,98268.77,98268.77,46.45591
1/5/2025 8:00,98268.77,98268.78,97777.77,97897.1,392.43105
1/5/2025 8:30,97897.11,97941.97,97822,97861.04,119.30825
1/5/2025 9:00,97861.04,97943.02,97814.72,97819.33,96.74407
1/5/2025 9:30,97819.32,97910.74,97637.93,97652.2,244.39139
1/5/2025 10:00,97652.21,97776.68,97600,97600.02,235.85863
1/5/2025 10:30,97600.02,97748.84,97600.01,97737.48,95.93199
1/5/2025 11:00,97737.48,97822.16,97685.53,97727.27,90.97828
1/5/2025 11:30,97727.27,97735.96,97615.13,97641.63,95.73943
1/5/2025 12:00,97641.62,97922.89,97569.04,97717.27,163.73852
1/5/2025 12:30,97717.26,97956.66,97673.67,97770.01,152.73674
1/5/2025 13:00,97770.01,97965.31,97737.2,97965.3,119.24848
1/5/2025 13:30,97965.3,98018.96,97680.18,97689.96,162.69471
1/5/2025 14:00,97689.96,97779.96,97276.79,97484.97,540.0203
1/5/2025 14:30,97484.97,97967.08,97372.99,97855.06,236.63844
1/5/2025 15:00,97855.06,98024.48,97702.3,97908.1,207.34019
1/5/2025 15:30,97908.1,98281.89,97908.1,98028.98,284.89055
1/5/2025 16:00,98028.98,98332.54,97988.88,98082.34,315.28803
1/5/2025 16:30,98082.34,98113.29,97937.82,98035.17,139.27578
1/5/2025 17:00,98035.17,98078.94,97880.39,97967.99,161.52147
1/5/2025 17:30,97968,98023.84,97673.57,97731.08,197.1345
1/5/2025 18:00,97731.09,97777.46,97577.46,97706.91,217.38967
1/5/2025 18:30,97706.91,97927.98,97695.58,97918.91,83.90066
1/5/2025 19:00,97918.91,98109,97854.99,98056.22,171.95994
1/5/2025 19:30,98056.22,98079.64,97975.24,98079.63,134.8969
1/5/2025 20:00,98079.64,98678,98024,98482.49,470.53676
1/5/2025 20:30,98482.49,98497.32,98161.38,98275.71,209.92491
1/5/2025 21:00,98275.71,98419.94,98216.58,98303.61,213.75521
1/5/2025 21:30,98303.62,98522.46,98283.29,98496.52,114.02847
1/5/2025 22:00,98496.52,98556.3,98344,98550.18,114.76408
1/5/2025 22:30,98550.17,98745.45,98516.27,98695.21,293.08867
1/5/2025 23:00,98695.21,98836.85,98366.12,98475.09,344.33388
1/5/2025 23:30,98475.09,98504,98322.72,98363.61,125.34701
1/6/2025 0:00,98363.61,98773.48,98300,98477.68,286.21077
1/6/2025 0:30,98477.68,98561.96,98190.75,98217.23,208.01988
1/6/2025 1:00,98217.23,98345.68,97920,98121.23,261.85346
1/6/2025 1:30,98121.24,98816.28,98116,98759.43,305.52518
1/6/2025 2:00,98759.42,99333,98649.97,98757.01,1199.70175
